item_id,genres
482120,adventure
482120,indie
444130,casual
444130,indie
444130,strategy
485800,casual
485800,indie
485800,simulation
473770,action
473770,indie
473770,racing
473770,early access
423620,action
423620,indie
423620,rpg
423620,strategy
465920,adventure
465920,casual
475420,casual
475420,indie
449330,action
449330,indie
449330,early access
468780,action
468780,indie
468780,racing
468780,sports
433350,action
433350,casual
433350,free to play
428220,action
428220,adventure
428220,casual
428220,indie
337360,action
342130,action
342130,indie
342130,rpg
473050,action
473050,adventure
473050,indie
464790,casual
464790,indie
368800,action
368800,indie
435960,simulation
383150,action
383180,action
440930,action
485950,indie
485950,strategy
485280,action
485280,adventure
485280,free to play
485280,indie
479270,action
479270,indie
479270,rpg
429960,indie
429960,simulation
429960,strategy
420670,action
420670,indie
459440,simulation
448810,action
448810,adventure
448810,indie
448810,rpg
372350,action
372350,adventure
372350,indie
465960,casual
466500,indie
477980,action
477980,adventure
477980,casual
477980,indie
466820,action
466820,indie
478010,casual
479260,action
479260,adventure
479260,casual
479260,indie
454200,action
454200,indie
389530,action
389530,free to play
389530,indie
389530,massively multiplayer
389530,strategy
389530,early access
444830,indie
444830,simulation
444830,early access
472750,adventure
472750,indie
472750,strategy
463150,action
463150,indie
468560,adventure
468560,free to play
468560,indie
477000,indie
477000,rpg
477000,strategy
477050,adventure
477050,indie
444590,action
444590,adventure
444590,indie
444590,rpg
461690,action
461690,casual
461690,simulation
461690,strategy
471410,action
471410,indie
476940,adventure
476940,indie
423364,free to play
423364,massively multiplayer
423364,simulation
423364,sports
423363,free to play
423363,massively multiplayer
423363,simulation
423363,sports
423366,free to play
423366,massively multiplayer
423366,simulation
423366,sports
423367,free to play
423367,massively multiplayer
423367,simulation
423367,sports
423368,free to play
423368,massively multiplayer
423368,simulation
423368,sports
454100,action
454100,adventure
454100,indie
423365,free to play
423365,massively multiplayer
423365,simulation
423365,sports
328000,rpg
463720,casual
463720,indie
463720,simulation
453280,action
453280,indie
456830,action
456830,indie
456830,rpg
481750,indie
481750,rpg
481750,strategy
466870,casual
466870,indie
480560,design &amp; illustration
480560,web publishing
484340,adventure
484340,free to play
434630,simulation
374670,action
374670,free to play
374670,indie
374670,early access
385950,casual
385950,strategy
465090,simulation
465090,sports
434632,simulation
434631,simulation
434633,simulation
461210,racing
461210,rpg
461210,simulation
461210,early access
479330,casual
479330,strategy
450670,racing
466780,adventure
466780,casual
466780,strategy
205890,adventure
205890,free to play
205890,strategy
450750,racing
366280,action
357030,action
357030,strategy
459852,indie
459852,strategy
477990,indie
477990,rpg
477990,strategy
472350,action
472350,free to play
472350,strategy
467170,casual
467170,indie
467170,strategy
478970,indie
478970,rpg
478970,strategy
479150,casual
479150,indie
479120,indie
479120,rpg
479120,strategy
482340,indie
482340,rpg
482340,strategy
452980,strategy
446520,action
446520,adventure
450341,adventure
450341,casual
450341,indie
450341,rpg
476050,design &amp; illustration
476050,web publishing
450342,adventure
450342,casual
450342,indie
450342,rpg
470500,audio production
470500,software training
470500,utilities
470500,video production
476041,design &amp; illustration
476041,web publishing
472830,action
472830,indie
476040,design &amp; illustration
476040,web publishing
445770,adventure
369550,action
369550,indie
473480,action
473480,adventure
473480,casual
473480,indie
246820,action
246820,adventure
246820,casual
246820,indie
246820,early access
365440,animation &amp; modeling
365440,design &amp; illustration
365440,education
470670,indie
470690,indie
461680,free to play
461680,indie
461680,racing
461680,simulation
413830,action
413830,adventure
413830,indie
468510,animation &amp; modeling
468510,design &amp; illustration
468510,education
468510,software training
468510,utilities
468510,web publishing
461700,adventure
461700,casual
461700,indie
461700,rpg
461700,simulation
377100,adventure
377100,indie
428770,free to play
428770,indie
428770,massively multiplayer
428770,strategy
468190,action
466710,adventure
466710,casual
466710,indie
466710,simulation
367340,action
367340,indie
367340,strategy
376860,action
376860,indie
376860,strategy
404010,action
404010,strategy
364360,action
364360,strategy
450710,utilities
345480,adventure
345480,indie
449440,action
449440,indie
449440,strategy
381120,adventure
381120,indie
381120,rpg
381120,simulation
474790,action
474790,adventure
474790,casual
474790,indie
474790,massively multiplayer
474790,simulation
476490,adventure
476490,indie
476490,rpg
465990,adventure
465990,casual
451100,casual
451100,indie
468420,casual
468420,indie
270210,indie
401680,action
401680,indie
419590,action
419590,adventure
419590,indie
419590,strategy
449240,indie
475240,action
475240,adventure
475240,indie
470450,action
470450,adventure
470450,indie
470450,strategy
471320,indie
459070,action
459070,adventure
459070,casual
459070,indie
459070,strategy
449250,indie
449250,simulation
465360,action
465360,strategy
376946,simulation
376950,simulation
463930,casual
463930,indie
463930,simulation
463930,strategy
467330,action
467330,indie
467330,rpg
402450,adventure
402450,free to play
402450,indie
402450,massively multiplayer
402450,rpg
402450,early access
462070,strategy
438680,casual
438680,indie
438680,strategy
435460,action
435460,casual
435460,indie
466530,action
452420,action
444190,action
444190,indie
467980,indie
467980,racing
467980,simulation
467980,sports
337820,indie
337820,simulation
337820,strategy
466830,adventure
466830,casual
466830,indie
466830,simulation
433890,indie
433890,simulation
433890,strategy
473800,action
473800,indie
435881,rpg
470760,action
470760,indie
474030,adventure
474030,free to play
422270,indie
422270,simulation
422270,strategy
397190,strategy
456730,indie
456730,simulation
456730,strategy
461440,action
461440,indie
443450,action
443450,indie
461932,strategy
461933,strategy
461930,strategy
461931,strategy
461934,strategy
469890,casual
476440,indie
476440,rpg
476440,strategy
466010,casual
466040,casual
466040,strategy
467910,action
467910,adventure
467910,indie
467910,rpg
463904,action
463904,free to play
463904,indie
463903,action
463903,free to play
463903,indie
463903,strategy
463901,action
463901,free to play
463901,indie
463901,strategy
463900,action
463900,free to play
463900,indie
463900,strategy
463902,action
463902,free to play
463902,indie
463902,strategy
459580,indie
432620,action
432620,casual
432620,indie
467350,action
467350,adventure
467350,strategy
471760,indie
471760,rpg
471760,strategy
366000,simulation
366000,early access
456640,indie
456640,strategy
449170,casual
449170,strategy
472670,indie
472670,rpg
472670,strategy
472671,indie
472671,rpg
472671,strategy
473590,adventure
473590,indie
468900,animation &amp; modeling
471800,action
471800,indie
469900,free to play
469900,indie
469900,strategy
451570,adventure
451570,casual
451570,indie
449480,indie
449480,rpg
449480,strategy
461600,action
461600,casual
461600,indie
455810,action
430314,racing
430314,simulation
430314,sports
430313,racing
430313,simulation
430313,sports
430312,racing
430312,simulation
430312,sports
430319,racing
430319,simulation
430319,sports
430320,racing
430320,simulation
430320,sports
430321,racing
430321,simulation
430321,sports
433590,adventure
433590,indie
430318,racing
430318,simulation
430318,sports
361350,action
361350,indie
337650,action
337650,indie
436623,casual
436623,simulation
436626,casual
436626,simulation
436624,casual
436624,simulation
436625,casual
436625,simulation
435970,action
435970,indie
470000,action
470000,indie
437560,design &amp; illustration
437560,utilities
379720,action
473420,action
392030,action
392030,indie
461050,indie
453830,action
453830,casual
453830,indie
446240,casual
446240,indie
446240,rpg
446240,simulation
465670,indie
461780,indie
461780,rpg
461780,simulation
398680,casual
398680,indie
461110,free to play
461110,indie
461110,massively multiplayer
461110,strategy
427730,action
427730,casual
427730,indie
467220,action
467220,adventure
467220,casual
467220,indie
454060,casual
454060,indie
454060,simulation
468310,action
398280,action
398280,adventure
398280,indie
398280,strategy
468320,casual
463190,adventure
463190,casual
463190,indie
365190,indie
365190,strategy
469940,indie
469940,rpg
469940,strategy
447180,adventure
448440,adventure
448440,indie
396870,adventure
396870,indie
449180,indie
449180,strategy
442710,free to play
442710,indie
442710,massively multiplayer
442710,rpg
442710,early access
469850,indie
469850,rpg
469850,strategy
458100,free to play
458100,indie
458100,massively multiplayer
458100,rpg
463180,action
463180,casual
463180,indie
373720,free to play
373720,indie
373720,massively multiplayer
373720,rpg
443330,adventure
459470,strategy
461910,free to play
461910,massively multiplayer
461910,rpg
461910,strategy
465760,action
465760,adventure
465760,indie
334792,racing
334792,simulation
334792,sports
452940,education
452940,software training
448650,casual
448650,indie
446070,action
446070,adventure
446070,indie
429461,action
429461,racing
394760,action
394760,indie
394760,rpg
465834,free to play
465834,indie
465834,rpg
465834,strategy
449310,action
449310,indie
449140,free to play
449140,indie
449140,strategy
415140,animation &amp; modeling
415140,design &amp; illustration
415140,education
415140,photo editing
415140,software training
415140,utilities
415140,video production
408900,action
408900,indie
408900,early access
467310,adventure
467310,indie
467310,rpg
281990,simulation
281990,strategy
468580,rpg
456880,adventure
456880,casual
456880,indie
456880,rpg
469880,adventure
469880,free to play
469880,massively multiplayer
469880,rpg
413700,casual
413700,indie
466110,action
466110,casual
466110,indie
466110,early access
416422,action
416422,adventure
371380,action
371380,indie
371380,early access
361843,racing
361843,simulation
403051,animation &amp; modeling
403051,design &amp; illustration
403051,web publishing
403050,animation &amp; modeling
403050,design &amp; illustration
403050,web publishing
428110,adventure
428110,casual
434240,action
434240,indie
311940,action
311940,indie
452520,action
452520,adventure
452520,rpg
394950,action
394950,adventure
394950,indie
468010,action
468010,adventure
468010,casual
468010,indie
468010,rpg
468010,strategy
469910,indie
469910,rpg
469910,strategy
468727,casual
468727,indie
468727,rpg
468727,simulation
468727,strategy
465510,casual
465510,indie
465510,rpg
314450,action
314450,indie
314450,strategy
456910,action
456910,adventure
456910,indie
456910,rpg
456910,strategy
454870,action
454870,casual
454870,indie
454870,strategy
394380,action
394380,casual
394380,free to play
394380,indie
394380,massively multiplayer
401590,sports
401590,strategy
383580,action
383580,adventure
383580,indie
383580,rpg
383580,simulation
466910,casual
466910,free to play
451700,adventure
451700,indie
451700,strategy
435750,design &amp; illustration
435750,software training
435750,utilities
456210,adventure
456210,indie
456210,rpg
456210,strategy
448730,simulation
448730,strategy
459520,casual
459520,indie
459520,simulation
458810,action
458810,indie
458810,racing
379584,simulation
450590,casual
450590,simulation
463100,adventure
463100,indie
450600,casual
450600,simulation
379558,simulation
465833,free to play
465833,indie
465833,rpg
465833,strategy
461240,indie
461240,simulation
401510,action
401510,indie
388476,indie
388476,simulation
459890,action
459890,indie
469670,animation &amp; modeling
469670,design &amp; illustration
469670,education
469670,software training
469670,utilities
467370,casual
467370,indie
467370,strategy
454690,adventure
454690,casual
454690,indie
399600,action
399600,indie
431590,action
431590,indie
431590,racing
438870,racing
438870,simulation
438870,sports
463760,adventure
463760,casual
463760,indie
438220,action
438220,adventure
438220,indie
267787,indie
267787,rpg
267787,strategy
452120,adventure
452120,indie
468360,adventure
468360,free to play
468360,indie
468360,rpg
467970,action
467970,casual
467970,indie
444350,action
444350,adventure
444350,casual
444350,indie
444350,rpg
444350,simulation
444350,strategy
423720,action
423720,casual
423720,indie
391420,adventure
391420,casual
391420,indie
460880,adventure
460880,casual
460880,indie
456510,action
456510,adventure
456510,indie
456510,strategy
462050,action
462050,adventure
462050,casual
462050,free to play
462050,massively multiplayer
462050,rpg
463120,action
463120,casual
463120,strategy
463130,action
463130,casual
397160,indie
397160,rpg
397160,strategy
397160,early access
408740,casual
408740,indie
408740,simulation
408740,sports
448300,action
448300,adventure
448300,indie
448300,early access
448110,action
448110,adventure
448110,casual
448110,indie
457390,video production
429670,video production
437180,action
437180,indie
461120,free to play
461120,indie
461120,massively multiplayer
461120,strategy
428300,video production
464980,adventure
464980,free to play
464980,rpg
464980,strategy
454550,animation &amp; modeling
454550,design &amp; illustration
454530,strategy
456160,action
456160,indie
456160,sports
456160,strategy
384960,action
384960,indie
384960,strategy
384960,early access
461850,casual
461850,indie
461850,strategy
463920,action
463920,indie
463920,early access
385080,casual
358760,adventure
358760,casual
358760,indie
426110,casual
426110,indie
431300,casual
464760,action
464760,adventure
464760,indie
292330,indie
292330,simulation
292330,strategy
292330,early access
271920,simulation
461970,casual
461970,free to play
461970,indie
461970,racing
377530,adventure
377530,casual
377530,rpg
377530,simulation
377530,strategy
462570,casual
462570,simulation
462570,strategy
428750,action
428750,adventure
428750,indie
428750,rpg
453250,action
453250,adventure
453250,indie
453250,rpg
417750,action
417750,adventure
417750,indie
351100,action
351100,adventure
351100,indie
351100,rpg
351100,simulation
351100,strategy
351100,early access
466000,adventure
466000,casual
465970,casual
465970,strategy
463830,action
463830,adventure
463830,indie
427002,strategy
427004,strategy
427003,strategy
464700,action
464700,adventure
464700,casual
464700,free to play
464700,indie
427005,strategy
427007,strategy
427008,strategy
427006,strategy
459910,action
459910,indie
459910,early access
448720,action
448720,adventure
448720,casual
448720,indie
448720,strategy
446990,adventure
446990,casual
446990,indie
446990,rpg
450340,adventure
450340,casual
450340,indie
450340,rpg
450350,adventure
450350,casual
450350,indie
450350,rpg
453710,casual
453710,indie
453710,simulation
453710,sports
453710,strategy
385350,action
385350,indie
385350,strategy
461650,adventure
461650,indie
461650,rpg
443680,action
443680,casual
443680,indie
443680,simulation
460420,indie
460420,strategy
438730,casual
438730,indie
438730,strategy
463450,casual
463450,indie
447200,adventure
353630,indie
353630,simulation
353630,strategy
456690,adventure
456690,casual
456690,strategy
331210,adventure
331210,casual
331210,indie
331210,early access
464210,free to play
464210,indie
464210,simulation
458000,adventure
458000,indie
458000,strategy
444640,action
444640,free to play
444640,strategy
440280,action
440280,indie
440280,rpg
440280,early access
436870,action
436870,casual
436870,indie
436870,rpg
351720,casual
351720,indie
351720,simulation
351720,strategy
462351,free to play
462351,rpg
422650,action
422650,adventure
422650,indie
422650,rpg
422650,strategy
462110,casual
462110,indie
462110,simulation
462110,sports
462110,strategy
458230,action
458230,indie
443630,action
443630,casual
443630,indie
460910,action
460910,indie
299380,action
299380,adventure
299380,casual
299380,indie
461740,action
461740,adventure
461740,casual
461740,indie
461740,massively multiplayer
458480,adventure
458480,casual
462030,casual
462030,indie
322330,adventure
322330,indie
322330,simulation
444520,action
444520,adventure
444520,indie
444520,sports
363680,strategy
463030,adventure
463030,casual
454040,action
454040,adventure
454040,indie
456231,animation &amp; modeling
456231,design &amp; illustration
464560,animation &amp; modeling
464560,design &amp; illustration
456230,animation &amp; modeling
456230,design &amp; illustration
456110,animation &amp; modeling
456110,design &amp; illustration
299480,action
299480,indie
444650,indie
444650,simulation
444650,strategy
444650,early access
453100,action
453100,casual
453100,indie
451600,action
451600,adventure
451600,indie
451600,early access
454610,action
454610,indie
306040,casual
306040,indie
306040,simulation
306040,strategy
457680,adventure
457680,indie
434130,action
434130,adventure
434130,indie
434130,rpg
458740,adventure
458740,indie
464580,adventure
464580,indie
458160,indie
458160,strategy
464460,action
464460,indie
439730,action
439730,indie
439730,rpg
439730,early access
434090,simulation
434090,strategy
377360,action
377360,indie
448160,action
448160,indie
437100,action
437100,indie
337950,free to play
337950,massively multiplayer
337950,rpg
337950,early access
353540,indie
458560,action
458560,free to play
434290,indie
459110,adventure
459110,indie
301650,action
301650,strategy
461250,casual
461250,indie
463600,action
463600,adventure
463600,indie
463600,rpg
444720,action
444720,adventure
444720,indie
444720,rpg
461710,adventure
461710,indie
461710,rpg
413420,adventure
433743,simulation
433742,simulation
454460,casual
454460,indie
454460,simulation
388479,indie
388479,simulation
388474,indie
388474,simulation
410380,adventure
410380,free to play
410380,rpg
410380,strategy
412450,action
412450,adventure
412450,rpg
412450,early access
431630,action
431630,indie
454150,action
454150,adventure
454150,casual
454150,indie
454150,early access
448370,action
448370,indie
281640,indie
281640,rpg
281640,strategy
455572,action
436081,action
436081,rpg
436082,action
436082,rpg
436080,action
436080,rpg
436604,casual
436604,simulation
436605,casual
436605,simulation
405970,action
405970,adventure
405970,indie
436606,casual
436606,simulation
463090,adventure
463090,indie
450030,action
450030,adventure
450030,indie
448820,adventure
448820,indie
429430,action
429430,adventure
429430,indie
429430,early access
454970,action
454970,adventure
454970,indie
446910,indie
462920,action
462920,adventure
462920,casual
462920,free to play
462920,massively multiplayer
462920,rpg
347720,action
347720,simulation
377840,rpg
449090,action
449090,indie
376936,simulation
395470,action
395470,indie
421740,adventure
421740,indie
461060,action
461060,indie
450811,rpg
450811,strategy
453750,casual
453750,indie
453750,simulation
453750,strategy
417880,adventure
417880,casual
417880,indie
454170,adventure
454170,casual
436420,action
436420,adventure
436420,indie
436420,rpg
368080,action
368080,adventure
368080,indie
368080,rpg
450810,rpg
450810,strategy
437090,indie
436602,casual
436602,simulation
342550,indie
436603,casual
436603,simulation
453650,action
453650,adventure
453650,casual
453650,indie
453850,indie
453850,rpg
461840,casual
461840,indie
447190,adventure
453020,action
453020,rpg
416421,action
416421,adventure
404180,adventure
404180,casual
404180,indie
422110,action
422110,indie
422110,sports
339398,simulation
452900,adventure
452900,casual
452900,indie
459680,strategy
434020,adventure
434020,indie
434020,strategy
451690,casual
451690,free to play
451690,indie
451690,strategy
372590,animation &amp; modeling
372590,design &amp; illustration
372590,video production
447510,action
447510,indie
374320,action
436990,adventure
436990,indie
436990,rpg
447240,casual
447240,indie
345010,indie
345010,massively multiplayer
345010,simulation
345010,strategy
435880,rpg
432540,action
432540,adventure
432540,indie
432540,rpg
439190,action
439190,adventure
439190,indie
439190,rpg
455570,action
459500,action
459500,adventure
459500,rpg
450500,action
450500,indie
457010,action
457010,indie
457010,early access
437890,action
437890,adventure
437890,indie
437890,rpg
437890,strategy
437890,early access
449760,casual
449760,indie
446870,action
446870,indie
342590,casual
342590,indie
342590,simulation
342590,sports
459330,adventure
459330,indie
459330,rpg
459310,adventure
459310,indie
459310,rpg
404640,indie
404640,simulation
404640,strategy
459750,adventure
459750,indie
459750,rpg
448090,action
448090,indie
429460,action
429460,racing
364830,action
364830,indie
447340,action
447340,indie
394690,action
394690,adventure
394690,casual
394690,indie
394690,massively multiplayer
394690,early access
378260,action
378260,indie
378260,strategy
456130,action
456130,indie
443620,simulation
443620,strategy
457560,action
457560,adventure
457560,indie
453030,action
453030,indie
453030,strategy
453030,early access
438860,racing
438860,simulation
438860,sports
400800,racing
400800,simulation
400800,sports
445200,racing
445200,simulation
445200,sports
438850,racing
438850,simulation
438850,sports
427550,adventure
427550,casual
431250,action
431250,indie
431250,strategy
437530,action
437530,adventure
437530,indie
451050,rpg
451050,strategy
459120,casual
459120,indie
459120,simulation
459120,strategy
262100,action
262100,casual
262100,indie
448910,indie
448910,strategy
460150,casual
460150,indie
460150,simulation
460260,casual
460260,indie
460260,simulation
454780,indie
454780,strategy
314970,free to play
314970,indie
314970,strategy
341460,rpg
450020,action
450020,indie
450020,simulation
450020,early access
443430,simulation
447170,adventure
435360,adventure
435360,indie
398820,indie
398820,simulation
455940,casual
455940,indie
455940,strategy
448500,action
448500,adventure
448500,casual
448500,indie
454900,action
454900,indie
241760,action
241760,adventure
241760,indie
457820,adventure
457820,indie
457820,rpg
451890,casual
451890,free to play
451890,indie
451890,sports
459290,rpg
459290,strategy
459280,rpg
459280,strategy
433741,simulation
379578,simulation
457840,action
457840,adventure
457840,indie
457842,action
457842,adventure
457842,indie
457841,action
457841,adventure
457841,indie
454890,action
454890,casual
454890,indie
373470,action
373470,indie
373470,rpg
373470,early access
445040,adventure
445040,indie
445040,rpg
436594,casual
436594,simulation
436595,casual
436595,simulation
436596,casual
436596,simulation
311690,action
311690,adventure
311690,indie
412530,casual
457480,casual
457480,indie
457480,simulation
457480,strategy
436597,casual
436597,simulation
325430,action
325430,adventure
325430,indie
325430,rpg
325430,simulation
325430,early access
457100,action
457100,adventure
457100,indie
457100,rpg
459660,adventure
459660,casual
458700,casual
458700,indie
398473,racing
388320,adventure
388320,indie
439310,indie
435800,action
435800,indie
455670,action
455670,indie
426000,indie
426000,simulation
426010,simulation
454720,casual
454720,indie
460010,indie
460010,rpg
460010,strategy
458910,casual
458910,indie
458910,rpg
458910,simulation
458910,strategy
457180,casual
457180,indie
457180,rpg
457180,simulation
457180,strategy
455250,adventure
455250,indie
449820,adventure
449820,indie
449820,rpg
459100,action
459100,adventure
459100,indie
383070,action
383070,indie
383070,strategy
412600,action
412600,indie
420930,adventure
420930,casual
420930,indie
420930,early access
434943,action
434943,adventure
434943,indie
434943,simulation
429330,action
429330,indie
429330,sports
434340,casual
434340,indie
448640,indie
448640,rpg
448640,early access
458420,adventure
458420,casual
458420,indie
458420,rpg
458420,strategy
356390,adventure
356390,indie
450070,action
450070,adventure
450070,indie
450070,simulation
409560,action
409560,adventure
409560,indie
409560,simulation
438260,indie
444440,action
444440,adventure
444440,casual
444440,indie
452930,casual
452930,indie
452930,strategy
431621,action
431621,adventure
431621,indie
409280,action
409280,adventure
409280,indie
457520,action
457520,casual
457520,indie
449080,adventure
449080,indie
449080,rpg
449080,strategy
348030,racing
348030,simulation
348030,sports
348030,strategy
432250,indie
432250,simulation
432250,strategy
432250,early access
385970,rpg
385970,strategy
451210,action
451210,sports
443380,adventure
451880,casual
451880,indie
449000,casual
449000,free to play
449000,indie
449000,early access
454320,indie
446120,action
446120,indie
446120,early access
443700,indie
443700,rpg
443700,simulation
443700,strategy
443700,early access
398850,action
398850,adventure
398850,indie
453880,action
453880,adventure
453880,indie
405580,simulation
405580,strategy
366780,adventure
366780,indie
440921,strategy
434480,casual
434480,free to play
434480,indie
434480,rpg
366760,casual
366760,indie
366760,sports
366760,strategy
440800,action
440800,adventure
440800,indie
456980,adventure
456980,casual
456980,indie
265000,action
265000,indie
265000,rpg
265000,strategy
445110,action
445110,adventure
445110,casual
445110,indie
429390,casual
429390,indie
429390,strategy
429820,casual
429820,indie
429820,strategy
454960,action
454960,indie
454960,rpg
454960,strategy
429870,casual
429870,indie
429870,strategy
429871,casual
429871,indie
429871,strategy
429872,casual
429872,indie
429872,strategy
351630,casual
351630,free to play
351630,indie
351630,strategy
351630,early access
445261,action
448660,indie
448660,simulation
427660,adventure
427660,indie
455561,adventure
455561,indie
455560,adventure
455560,indie
455740,adventure
402530,adventure
407690,sports
455562,adventure
455562,indie
409660,action
409660,adventure
409660,indie
450850,indie
450850,strategy
450850,early access
453950,indie
453950,rpg
456540,action
456540,simulation
455910,action
455910,simulation
455640,action
455640,adventure
455640,casual
455640,indie
432260,action
432260,casual
432260,indie
444270,action
444270,adventure
444270,casual
444270,indie
418810,action
418810,adventure
373480,action
373480,indie
400240,adventure
400240,indie
440860,adventure
440860,indie
456560,action
456560,indie
455080,adventure
455080,casual
457530,casual
457530,indie
457530,simulation
377570,indie
447540,action
447540,indie
457090,rpg
457090,simulation
453680,casual
453680,sports
273800,simulation
447990,adventure
447990,indie
417840,adventure
417840,casual
455222,design &amp; illustration
455222,web publishing
456800,action
456800,free to play
456800,massively multiplayer
456800,rpg
456802,action
456802,free to play
456802,massively multiplayer
456802,rpg
455224,design &amp; illustration
455224,web publishing
455521,design &amp; illustration
455521,web publishing
455223,design &amp; illustration
455223,web publishing
455520,design &amp; illustration
455520,web publishing
455221,design &amp; illustration
455221,web publishing
455220,design &amp; illustration
455220,web publishing
439440,action
439440,casual
439440,indie
455110,action
455110,adventure
455110,indie
454570,indie
454570,rpg
454570,simulation
454570,strategy
455330,action
455330,adventure
455330,indie
432380,rpg
432380,strategy
457470,indie
457470,rpg
457470,strategy
393770,action
393770,adventure
448080,casual
448080,indie
448080,strategy
370770,action
370770,free to play
370770,indie
370770,early access
432280,action
432280,casual
432280,indie
441670,action
441670,adventure
441670,casual
441670,indie
445230,free to play
369070,action
369070,indie
457120,action
457120,indie
389170,adventure
389170,casual
389170,indie
453200,simulation
456660,casual
449060,action
449060,adventure
449060,casual
449060,indie
317280,adventure
317280,indie
317280,rpg
431180,indie
431180,rpg
431180,simulation
456891,indie
456891,rpg
456891,strategy
453980,casual
453980,indie
447740,adventure
447740,indie
447740,rpg
440920,strategy
440915,strategy
375450,strategy
440912,strategy
431230,adventure
431230,indie
431230,strategy
448270,adventure
448270,indie
448270,strategy
337720,adventure
337720,indie
401640,adventure
401640,casual
401640,indie
351940,adventure
351940,casual
351940,indie
447780,adventure
433000,adventure
433000,casual
447800,adventure
424370,action
424370,adventure
424370,indie
424370,rpg
424370,early access
446882,action
446882,casual
446882,indie
453360,action
453360,adventure
366180,action
366180,adventure
366180,casual
366180,indie
428312,action
428312,adventure
428311,action
428311,adventure
428310,action
428310,adventure
433670,simulation
440090,action
448470,casual
448470,indie
398890,casual
398890,indie
398890,simulation
398890,early access
449400,casual
449400,indie
448760,casual
448760,indie
455490,adventure
455490,indie
455490,simulation
404090,rpg
435870,rpg
388210,adventure
454430,action
454430,indie
418250,simulation
418250,strategy
402430,indie
402430,simulation
402430,sports
402430,strategy
446780,action
446780,adventure
446780,indie
450790,action
450120,simulation
450120,strategy
450140,strategy
427510,action
427510,adventure
436585,casual
436585,simulation
411750,indie
411750,simulation
436586,casual
436586,simulation
397090,adventure
397090,casual
397090,indie
397090,rpg
447850,adventure
447850,casual
447850,indie
436480,action
436480,indie
436480,simulation
436480,strategy
436480,early access
432180,adventure
432180,indie
451130,action
451130,adventure
451130,free to play
451130,massively multiplayer
451130,rpg
440020,indie
440020,rpg
453350,action
453350,adventure
453350,indie
427970,action
427970,indie
427970,rpg
427970,strategy
427970,early access
454670,action
454670,casual
454670,indie
455530,adventure
455530,casual
455530,indie
455530,simulation
453740,action
432660,action
432660,adventure
432660,indie
444760,indie
444760,simulation
444760,strategy
455900,action
455900,adventure
455900,indie
431450,action
431450,indie
431450,early access
369280,casual
417851,action
417851,rpg
387340,action
387340,rpg
417850,action
417850,rpg
453390,adventure
453390,casual
317530,action
317530,indie
440100,adventure
440100,casual
440100,indie
411510,racing
411510,simulation
411510,sports
408690,racing
408690,simulation
408690,sports
449990,casual
449990,indie
418190,casual
418190,indie
418190,rpg
417310,casual
417310,indie
451670,action
451670,casual
451670,indie
451670,simulation
451670,strategy
439710,indie
439710,rpg
439710,strategy
448530,indie
455470,adventure
455470,indie
455470,massively multiplayer
424830,action
424830,indie
406690,action
406690,indie
406690,early access
428410,action
428410,adventure
428410,indie
341270,indie
341270,rpg
341270,early access
453510,action
453510,indie
438820,indie
414090,adventure
414090,indie
454010,action
454010,indie
370490,action
370490,indie
379572,simulation
379585,simulation
441280,action
441280,adventure
441280,indie
326049,simulation
420850,action
420850,indie
433080,strategy
443020,strategy
451160,action
451160,adventure
451160,strategy
453260,adventure
453260,indie
437930,indie
437930,strategy
445210,adventure
445210,casual
445210,indie
453890,adventure
453890,free to play
453890,indie
428561,action
428560,action
431191,action
431191,adventure
431191,indie
431191,simulation
428562,action
435600,action
435600,indie
435600,rpg
435600,strategy
434944,action
434944,adventure
434944,indie
434944,simulation
449120,action
449120,casual
449120,indie
449120,strategy
434942,action
434942,adventure
434942,indie
434942,simulation
453370,action
453370,casual
453370,indie
448540,adventure
448540,indie
436390,action
436390,indie
454130,action
454130,indie
453340,casual
453340,indie
454450,casual
454450,indie
381161,action
381161,adventure
381161,indie
381161,strategy
381162,action
381162,adventure
381162,indie
381162,strategy
436050,action
436050,adventure
437231,action
437231,adventure
437230,action
437230,adventure
436040,action
436040,adventure
420900,action
420900,indie
420900,early access
436030,action
436030,adventure
449340,adventure
449340,indie
454340,adventure
454340,indie
396260,action
396260,indie
396260,simulation
260990,audio production
260990,utilities
451200,action
451200,adventure
451200,indie
436579,casual
436579,simulation
438350,casual
438350,indie
450290,strategy
333100,adventure
333100,indie
333100,simulation
333100,early access
416070,action
416070,adventure
416070,casual
416070,indie
416070,rpg
416070,simulation
416070,strategy
366010,action
366010,indie
435030,adventure
435030,casual
435030,free to play
450100,action
450100,casual
450100,indie
370280,adventure
370280,casual
370280,indie
449604,free to play
449604,massively multiplayer
449604,rpg
449604,strategy
449605,free to play
449605,massively multiplayer
449605,rpg
449605,strategy
263980,action
263980,adventure
263980,indie
444970,audio production
444970,utilities
451830,action
451830,casual
451830,indie
450960,action
450960,adventure
450960,indie
450960,simulation
450960,strategy
449540,casual
449540,indie
403260,action
403260,adventure
403260,indie
449570,action
449570,indie
449520,casual
449520,strategy
451350,casual
368570,indie
437140,strategy
443370,casual
420822,animation &amp; modeling
420822,video production
437420,adventure
437420,casual
417900,adventure
417900,casual
417900,indie
440980,action
440980,indie
451730,casual
451730,free to play
451730,sports
444740,action
444740,indie
444740,racing
450830,action
450830,indie
320040,adventure
320040,indie
